time,load_kw,pv_kw,self_consumed_kw
2023-01-04 14:00:00,3626.6979999999985,971.0016711985163,971.0016711985163
2023-01-04 15:00:00,3419.292,1035.9604404773495,1035.9604404773495
2023-01-04 16:00:00,3355.6389999999988,1083.204672261533,1083.204672261533
2023-01-04 17:00:00,3666.1169999999993,1111.9228989366425,1111.9228989366425
2023-01-04 18:00:00,3366.107000000001,1121.6204268272481,1121.6204268272481
2023-01-04 19:00:00,3185.4620000000004,1112.1278553073935,1112.1278553073935
2023-01-04 20:00:00,2902.8040000000015,1083.6040340587638,1083.6040340587638
2023-01-04 21:00:00,2338.0279999999993,1036.5334068826987,1036.5334068826987
2023-01-04 22:00:00,1923.105,971.7177864455261,971.7177864455261
2023-01-04 23:00:00,1493.908,890.2626995690546,890.2626995690546
2023-01-05 00:00:00,1209.9450000000004,793.5585355415373,793.5585355415373
2023-01-05 01:00:00,1054.6900000000003,683.2568188309954,683.2568188309954
2023-01-05 02:00:00,1060.0880000000004,561.2420110117988,561.2420110117988
2023-01-05 03:00:00,1064.7710000000002,429.5993232397927,429.5993232397927
2023-01-05 04:00:00,1159.3729999999998,290.57908892126085,290.57908892126085
2023-01-05 05:00:00,1278.9299999999994,298.2866275078926,298.2866275078926
2023-01-05 06:00:00,1841.6030000000003,300.8917599692932,300.8917599692932
2023-01-05 07:00:00,3097.990000000001,298.3488554893718,298.3488554893718
2023-01-05 08:00:00,4287.954999999999,290.70034145139925,290.70034145139925
2023-01-05 09:00:00,4354.714,429.86824460822436,429.86824460822436
2023-01-05 10:00:00,4303.339999999999,561.7104943312211,561.7104943312211
2023-01-05 11:00:00,4731.553,683.9698047182867,683.9698047182867
2023-01-05 12:00:00,4094.1110000000035,794.5523370334066,794.5523370334066
2023-01-05 13:00:00,3759.9340000000007,891.5635507104201,891.5635507104201
2023-01-05 14:00:00,3648.5380000000005,973.3406535897808,973.3406535897808
2023-01-05 15:00:00,3404.9879999999994,1038.4810957031846,1038.4810957031846
2023-01-05 16:00:00,3515.2330000000015,1085.8666184496271,1085.8666184496271
2023-01-05 17:00:00,3436.3950000000004,1114.6824468963703,1114.6824468963703
2023-01-05 18:00:00,3450.7509999999993,1124.4312958938358,1124.4312958938358
2023-01-05 19:00:00,3268.935000000002,1114.941949298085,1114.941949298085
2023-01-05 20:00:00,2793.4350000000004,1086.3722643349158,1086.3722643349158
2023-01-05 21:00:00,2470.32,1039.2065484312195,1039.2065484312195
2023-01-05 22:00:00,1937.454,974.2473520535665,974.2473520535665
2023-01-05 23:00:00,1547.0230000000001,892.6018165866817,892.6018165866817
2023-01-06 00:00:00,1186.7590000000005,795.6628094225132,795.6628094225132
2023-01-06 01:00:00,1096.8849999999998,685.0851676216186,685.0851676216186
2023-01-06 02:00:00,959.6519999999999,562.7574552265332,562.7574552265332
2023-01-06 03:00:00,1028.3760000000002,430.7697161193841,430.7697161193841
2023-01-06 04:00:00,1118.0650000000005,291.3777729082831,291.3777729082831
2023-01-06 05:00:00,1290.5860000000014,299.11371566822345,299.11371566822345
2023-01-06 06:00:00,1969.3799999999992,301.73335117560447,301.73335117560447
2023-01-06 07:00:00,3372.570999999999,299.19054945352957,299.19054945352957
2023-01-06 08:00:00,4035.4640000000004,291.5274851542368,291.5274851542368
2023-01-06 09:00:00,4633.756000000004,431.10175720757377,431.10175720757377
2023-01-06 10:00:00,4931.759000000001,563.335898330876,563.335898330876
2023-01-06 11:00:00,4658.316000000001,685.9655015692723,685.9655015692723
2023-01-06 12:00:00,4382.299999999997,796.8898704430987,796.8898704430987
2023-01-06 13:00:00,3755.0339999999997,894.207996233433,894.207996233433
2023-01-06 14:00:00,3768.2660000000014,976.2511294986522,976.2511294986522
2023-01-06 15:00:00,3818.379000000001,1041.6113878799406,1041.6113878799406
2023-01-06 16:00:00,3578.217000000002,1089.165909881361,1089.165909881361
2023-01-06 17:00:00,3891.9589999999985,1118.096140339244,1118.096140339244
2023-01-06 18:00:00,3239.372,1127.9019164290173,1127.9019164290173
2023-01-06 19:00:00,3309.683000000002,1118.410111875759,1118.410111875759
2023-01-06 20:00:00,2745.734999999998,1089.777690020922,1089.777690020922
2023-01-06 21:00:00,2349.7009999999996,1042.4891119633626,1042.4891119633626
2023-01-06 22:00:00,1942.4970000000017,977.3481425048924,977.3481425048924
2023-01-06 23:00:00,1506.7009999999993,895.4641924394332,895.4641924394332
2023-01-07 00:00:00,1243.1770000000001,798.2334291923131,798.2334291923131
2023-01-07 01:00:00,1094.992,687.3149773437474,687.3149773437474
2023-01-07 02:00:00,1055.953,564.6026146263748,564.6026146263748
2023-01-07 03:00:00,1051.0909999999997,432.1924461322771,432.1924461322771
2023-01-07 04:00:00,1076.0649999999996,292.34710837928804,292.34710837928804
2023-01-07 05:00:00,1357.0500000000004,300.11595254801745,300.11595254801745
2023-01-07 06:00:00,1755.7289999999998,302.75159101622944,302.75159101622944
2023-01-07 07:00:00,3398.0330000000017,300.20736936964073,300.20736936964073
2023-01-07 08:00:00,4385.8430000000035,292.52523597808784,292.52523597808784
2023-01-07 09:00:00,4608.9180000000015,432.5875085492832,432.5875085492832
2023-01-07 10:00:00,5108.367999999998,565.2908461104619,565.2908461104619
2023-01-07 11:00:00,4877.612000000001,688.3623984898154,688.3623984898154
2023-01-07 12:00:00,4368.6889999999985,799.6933861369495,799.6933861369495
2023-01-07 13:00:00,3789.952000000002,897.3752246458772,897.3752246458772
2023-01-07 14:00:00,3835.8270000000007,979.732236488308,979.732236488308
2023-01-07 15:00:00,3991.369999999999,1045.3503894344904,1045.3503894344904
2023-01-07 16:00:00,3530.292,1093.1015689054807,1093.1015689054807
2023-01-07 17:00:00,3698.672000000001,1122.1629677142232,1122.1629677142232
2023-01-07 18:00:00,3451.6679999999988,1132.0312600130255,1132.0312600130255
2023-01-07 19:00:00,3416.034,1122.5313153489974,1122.5313153489974
2023-01-07 20:00:00,2839.669,1093.8193020156525,1093.8193020156525
2023-01-07 21:00:00,2522.708000000003,1046.3801247847089,1046.3801247847089
2023-01-07 22:00:00,2019.4599999999998,981.019238968372,981.019238968372
2023-01-07 23:00:00,1525.1180000000008,898.8489789435677,898.8489789435677
2023-01-08 00:00:00,1348.3419999999996,801.2696331208178,801.2696331208178
2023-01-08 01:00:00,1106.205,689.9455872566344,689.9455872566344
2023-01-08 02:00:00,998.9239999999993,566.7769424507702,566.7769424507702
2023-01-08 03:00:00,1015.1519999999996,433.867091692863,433.867091692863
2023-01-08 04:00:00,1215.1020000000005,293.486808099256,293.486808099256
2023-01-08 05:00:00,1444.0240000000006,301.293041162856,301.293041162856
2023-01-08 06:00:00,1855.4790000000007,303.94617776472734,303.94617776472734
2023-01-08 07:00:00,3034.3690000000006,301.3990139320203,301.3990139320203
2023-01-08 08:00:00,3879.156000000001,293.69329826784946,293.69329826784946
2023-01-08 09:00:00,4167.701000000001,434.325058373166,434.325058373166
2023-01-08 10:00:00,4276.127000000002,567.5747583767594,567.5747583767594
2023-01-08 11:00:00,4443.955000000002,691.1597852276273,691.1597852276273
2023-01-08 12:00:00,4101.899,802.9620533727566,802.9620533727566
2023-01-08 13:00:00,3627.4229999999993,901.0642974296188,901.0642974296188
2023-01-08 14:00:00,3292.346000000001,983.7829430316172,983.7829430316172
2023-01-08 15:00:00,3308.332000000001,1049.6969924199766,1049.6969924199766
2023-01-08 16:00:00,3148.953,1097.672429301276,1097.672429301276
2023-01-08 17:00:00,3302.6490000000017,1126.8817239325874,1126.8817239325874
2023-01-08 18:00:00,3334.1820000000025,1136.8181030322378,1136.8181030322378
2023-01-08 19:00:00,3182.527999999998,1127.304338516265,1127.304338516265
2023-01-08 20:00:00,2809.4550000000004,1098.49590270225,1098.49590270225
2023-01-08 21:00:00,2378.2469999999994,1050.8784339041863,1050.8784339041863
2023-01-08 22:00:00,1933.610000000001,985.2595536188945,985.2595536188945
2023-01-08 23:00:00,1503.594,902.7551731137949,902.7551731137949
2023-01-09 00:00:00,1192.405000000001,804.7705215152811,804.7705215152811
2023-01-09 01:00:00,1079.7219999999998,692.9762178537936,692.9762178537936
2023-01-09 02:00:00,988.8500000000004,569.2797943994601,569.2797943994601
2023-01-09 03:00:00,1053.8409999999997,435.79315656752004,435.79315656752004
2023-01-09 04:00:00,1052.066,294.7965343505628,294.7965343505628
2023-01-09 05:00:00,1198.3649999999993,302.6446327159793,302.6446327159793
2023-01-09 06:00:00,1887.4340000000004,305.3167574392635,305.3167574392635
2023-01-09 07:00:00,2792.9479999999985,302.7651300306656,302.7651300306656
2023-01-09 08:00:00,3668.2859999999987,295.031325901457,295.031325901457
2023-01-09 09:00:00,3687.975000000002,436.3138918057093,436.3138918057093
2023-01-09 10:00:00,3995.1610000000005,570.1869583572748,570.1869583572748
2023-01-09 11:00:00,4099.079,694.356832856647,694.356832856647
2023-01-09 12:00:00,3795.674999999999,806.6949035738744,806.6949035738744
2023-01-09 13:00:00,3459.3290000000006,905.2741214327741,905.2741214327741
2023-01-09 14:00:00,3182.302,988.4020488168101,988.4020488168101
2023-01-09 15:00:00,3111.455,1054.6499088441294,1054.6499088441294
2023-01-09 16:00:00,3111.433999999998,1102.8771366241672,1102.8771366241672
2023-01-09 17:00:00,3321.3810000000003,1132.2510107250284,1132.2510107250284
2023-01-09 18:00:00,3210.527,1142.261027041759,1142.261027041759
2023-01-09 19:00:00,3082.542,1132.7277670277902,1132.7277670277902
2023-01-09 20:00:00,2819.1800000000007,1103.806106303002,1103.806106303002
2023-01-09 21:00:00,2394.0289999999986,1055.9827063757182,1055.9827063757182
2023-01-09 22:00:00,1906.4950000000006,990.0678299597153,990.0678299597153
2023-01-09 23:00:00,1595.7930000000006,907.1816174604807,907.1816174604807
2023-01-10 00:00:00,1246.7009999999998,808.7350569869134,808.7350569869134
2023-01-10 01:00:00,1089.8310000000008,696.4059710939698,696.4059710939698
2023-01-10 02:00:00,1052.8990000000006,572.1104288233968,572.1104288233968
2023-01-10 03:00:00,1064.369999999999,437.970070021659,437.970070021659
2023-01-10 04:00:00,1169.2199999999993,296.27589903305335,296.27589903305335
2023-01-10 05:00:00,1438.7419999999997,304.1703267016405,304.1703267016405
2023-01-10 06:00:00,1877.0850000000003,306.8629239075006,306.8629239075006
2023-01-10 07:00:00,3173.021999999999,304.30531285589353,304.30531285589353
2023-01-10 08:00:00,4273.7390000000005,296.5389223924452,296.5389223924452
2023-01-10 09:00:00,4716.547999999998,438.55341951264444,438.55341951264444
2023-01-10 10:00:00,4946.970000000002,573.126672000778,573.126672000778
2023-01-10 11:00:00,4705.914999999997,697.952594022664,697.952594022664
2023-01-10 12:00:00,4442.246999999999,810.8908306162253,810.8908306162253
2023-01-10 13:00:00,3835.713,910.0034491936376,910.0034491936376
2023-01-10 14:00:00,3902.8799999999997,993.5881851031539,993.5881851031539
2023-01-10 15:00:00,3790.58,1060.207671050918,1060.207671050918
2023-01-10 16:00:00,3675.438000000001,1108.714148607045,1108.714148607045
2023-01-10 17:00:00,3364.7110000000007,1138.2692370559923,1138.2692370559923
2023-01-10 18:00:00,3672.0569999999993,1148.3584191857374,1148.3584191857374
2023-01-10 19:00:00,3231.217000000002,1138.7999938046557,1138.7999938046557
2023-01-10 20:00:00,2750.7419999999975,1109.7483392899755,1109.7483392899755
2023-01-10 21:00:00,2364.870000000001,1061.6914296932152,1061.6914296932152
2023-01-10 22:00:00,2041.5919999999999,995.4426431947861,995.4426431947861
2023-01-10 23:00:00,1531.329000000001,912.1270003326332,912.1270003326332
2023-01-11 00:00:00,1266.3570000000004,813.1620647582913,813.1620647582913
2023-01-11 01:00:00,1092.7700000000002,700.2338306672608,700.2338306672608
2023-01-11 02:00:00,998.8579999999998,575.2680069445092,575.2680069445092
2023-01-11 03:00:00,1045.4890000000003,440.39718698884127,440.39718698884127
2023-01-11 04:00:00,983.9470000000001,297.9244637790465,297.9244637790465
2023-01-11 05:00:00,1322.2619999999993,305.86967102378435,305.86967102378435
2023-01-11 06:00:00,1909.8580000000002,308.5842190069457,308.5842190069457
2023-01-11 07:00:00,3008.742999999999,306.0191060182936,306.0191060182936
2023-01-11 08:00:00,4170.816000000002,298.2156410074369,298.2156410074369
2023-01-11 09:00:00,4461.953999999999,441.0429778735789,441.0429778735789
2023-01-11 10:00:00,4365.768,576.3930282066706,576.3930282066706
2023-01-11 11:00:00,4544.071000000001,701.9460032240397,701.9460032240397
2023-01-11 12:00:00,4081.1490000000013,815.5485911560718,815.5485911560718
2023-01-11 13:00:00,3676.020999999999,915.2508793103253,915.2508793103253
2023-01-11 14:00:00,3519.272,999.3398151265407,999.3398151265407
2023-01-11 15:00:00,3317.008,1066.3686321554558,1066.3686321554558
2023-01-11 16:00:00,3340.372,1115.1817356172883,1115.1817356172883
2023-01-11 17:00:00,3387.1669999999995,1144.9346195951318,1144.9346195951318
2023-01-11 18:00:00,3372.491000000002,1155.108472675289,1155.108472675289
2023-01-11 19:00:00,3131.3279999999995,1145.5192195150184,1145.5192195150184
2023-01-11 20:00:00,2732.383,1116.3208408512955,1116.3208408512955
2023-01-11 21:00:00,2329.7789999999995,1068.0029122387527,1068.0029122387527
2023-01-11 22:00:00,1824.1039999999994,1001.382400650944,1001.382400650944
2023-01-11 23:00:00,1629.8310000000013,917.5898563065768,917.5898563065768
2023-01-12 00:00:00,1230.536,818.0502330114734,818.0502330114734
2023-01-12 01:00:00,1038.0720000000003,704.4586622962588,704.4586622962588
2023-01-12 02:00:00,953.704,578.7515931042531,578.7515931042531
2023-01-12 03:00:00,1062.5720000000001,443.0737882619273,443.0737882619273
2023-01-12 04:00:00,1047.7509999999997,299.74174008322814,299.74174008322814
2023-01-12 05:00:00,1322.035,307.74216213001347,307.74216213001347
2023-01-12 06:00:00,1819.8029999999997,310.48013268071236,310.48013268071236
2023-01-12 07:00:00,3249.8119999999994,307.90600168396514,307.90600168396514
2023-01-12 08:00:00,4030.259000000001,300.0609848985212,300.0609848985212
2023-01-12 09:00:00,4673.2249999999985,443.78182917864115,443.78182917864115
2023-01-12 10:00:00,4570.967000000001,579.9850590831164,579.9850590831164
2023-01-12 11:00:00,4405.495000000002,706.3358771274449,706.3358771274449
2023-01-12 12:00:00,4218.407000000001,820.6668049984452,820.6668049984452
2023-01-12 13:00:00,3687.645,921.0148568560453,921.0148568560453
2023-01-12 14:00:00,3648.1589999999997,1005.6552345548649,1005.6552345548649
2023-01-12 15:00:00,3639.462000000001,1073.1309665320018,1073.1309665320018
2023-01-12 16:00:00,3533.3410000000003,1122.2779811692815,1122.2779811692815
2023-01-12 17:00:00,3670.0279999999993,1152.2451832457516,1152.2451832457516
2023-01-12 18:00:00,3555.9900000000007,1162.5091873238844,1162.5091873238844
2023-01-12 19:00:00,3222.619000000001,1152.8834531072882,1152.8834531072882
2023-01-12 20:00:00,2614.946999999999,1123.5216634129008,1123.5216634129008
2023-01-12 21:00:00,2332.4970000000008,1074.9152837838385,1074.9152837838385
2023-01-12 22:00:00,2047.5649999999994,1007.8853422498627,1007.8853422498627
2023-01-12 23:00:00,1529.2359999999987,923.5685666201898,923.5685666201898
2023-01-13 00:00:00,1257.821,823.3981132767087,823.3981132767087
2023-01-13 01:00:00,1058.2989999999998,709.0792140721763,709.0792140721763
2023-01-13 02:00:00,1055.6380000000008,582.5601550408699,582.5601550408699
2023-01-13 03:00:00,1037.5240000000003,445.99908070619523,445.99908070619523
2023-01-13 04:00:00,1102.0170000000007,301.727189447409,301.727189447409
2023-01-13 05:00:00,1306.4290000000005,309.78724516080155,309.78724516080155
2023-01-13 06:00:00,1982.2569999999998,312.55010312866096,312.55010312866096
2023-01-13 07:00:00,3270.0469999999987,309.9654407249997,309.9654407249997
2023-01-13 08:00:00,4540.7170000000015,302.0744072504752,302.0744072504752
2023-01-13 09:00:00,4492.143,446.76916184708,446.76916184708
2023-01-13 10:00:00,4538.002000000001,583.9017002338436,583.9017002338436
2023-01-13 11:00:00,4878.814999999998,711.1209149185005,711.1209149185005
2023-01-13 12:00:00,4675.65,826.24395550612,826.24395550612
2023-01-13 13:00:00,3992.7709999999997,927.2936738398543,927.2936738398543
2023-01-13 14:00:00,3852.6310000000003,1012.5325719930512,1012.5325719930512
2023-01-13 15:00:00,3642.844,1080.4926703549384,1080.4926703549384
2023-01-13 16:00:00,3954.3140000000017,1130.0007824923207,1130.0007824923207
2023-01-13 17:00:00,3608.0099999999984,1160.1987617300704,1160.1987617300704
2023-01-13 18:00:00,3481.616999999999,1170.5583701400546,1170.5583701400546
2023-01-13 19:00:00,2964.2869999999994,1160.8905124001171,1160.8905124001171
2023-01-13 20:00:00,2889.2800000000007,1131.3486732156637,1131.3486732156637
2023-01-13 21:00:00,2289.757999999999,1082.4264960436049,1082.4264960436049
2023-01-13 22:00:00,2006.8779999999995,1014.9495410296074,1014.9495410296074
2023-01-13 23:00:00,1583.7950000000003,930.0613596525745,930.0613596525745
2023-01-14 00:00:00,1222.453000000001,829.2041208616579,829.2041208616579
2023-01-14 01:00:00,1026.1460000000002,714.0941168258017,714.0941168258017
2023-01-14 02:00:00,972.5420000000001,586.6925641952615,586.6925641952615
2023-01-14 03:00:00,1030.5819999999994,449.1721974943601,449.1721974943601
2023-01-14 04:00:00,1178.5920000000006,303.88022354009377,303.88022354009377
2023-01-14 05:00:00,1327.854000000001,312.00431411390974,312.00431411390974
2023-01-14 06:00:00,1882.1010000000012,314.7935169738745,314.7935169738745
2023-01-14 07:00:00,3367.704000000003,312.19681288516307,312.19681288516307
2023-01-14 08:00:00,4642.157999999999,304.2553114428049,304.2553114428049
2023-01-14 09:00:00,4848.258000000001,450.0040906677552,450.0040906677552
2023-01-14 10:00:00,4947.881999999999,588.1417910735519,588.1417910735519
2023-01-14 11:00:00,4576.5560000000005,716.2996986872397,716.2996986872397
2023-01-14 12:00:00,4800.232999999998,832.2783900490408,832.2783900490408
2023-01-14 13:00:00,3837.1589999999965,934.085469712769,934.085469712769
2023-01-14 14:00:00,4012.9460000000013,1019.9697895375926,1019.9697895375926
2023-01-14 15:00:00,3720.9720000000007,1088.4515621925416,1088.4515621925416
2023-01-14 16:00:00,3480.2360000000003,1138.3478511537019,1138.3478511537019
2023-01-14 17:00:00,3652.204000000002,1168.792998231124,1168.792998231124
2023-01-14 18:00:00,3615.958999999999,1179.2536359772162,1179.2536359772162
2023-01-14 19:00:00,3233.599000000001,1169.5380247290336,1169.5380247290336
2023-01-14 20:00:00,2719.550999999999,1139.7995509476555,1139.7995509476555
2023-01-14 21:00:00,2306.5060000000008,1090.5343232837527,1090.5343232837527
2023-01-14 22:00:00,1948.8250000000005,1022.5729037156183,1022.5729037156183
2023-01-14 23:00:00,1522.4940000000008,937.0663114490303,937.0663114490303
2023-01-15 00:00:00,1272.6960000000006,835.4665353209715,835.4665353209715
2023-01-15 01:00:00,1129.2760000000003,719.5018845332172,719.5018845332172
2023-01-15 02:00:00,1050.4810000000004,591.1475960454088,591.1475960454088
2023-01-15 03:00:00,1064.432,452.59219836343675,452.59219836343675
2023-01-15 04:00:00,1190.9549999999995,306.200204370814,306.200204370814
2023-01-15 05:00:00,1387.0270000000007,314.39271202395867,314.39271202395867
2023-01-15 06:00:00,1880.8600000000004,317.2097094444142,317.2097094444142
2023-01-15 07:00:00,2903.413000000001,314.59945696072697,314.59945696072697
2023-01-15 08:00:00,3825.0099999999993,306.603051226529,306.603051226529
2023-01-15 09:00:00,4006.639999999999,453.48565706144046,453.48565706144046
2023-01-15 10:00:00,4059.4100000000003,592.7040751718165,592.7040751718165
2023-01-15 11:00:00,4187.700999999998,721.8706938482627,721.8706938482627
2023-01-15 12:00:00,4072.7330000000006,838.7683204940134,838.7683204940134
2023-01-15 13:00:00,3835.4390000000003,941.3882319190989,941.3882319190989
2023-01-15 14:00:00,3493.012000000003,1027.9646833804222,1027.9646833804222
2023-01-15 15:00:00,3159.6739999999995,1097.005283653398,1097.005283653398
2023-01-15 16:00:00,3116.0529999999994,1147.316713736832,1147.316713736832
2023-01-15 17:00:00,3308.8719999999994,1178.025346091163,1178.025346091163
2023-01-15 18:00:00,3267.0310000000027,1188.5924082404401,1188.5924082404401
2023-01-15 19:00:00,3018.0390000000007,1178.823427649502,1178.823427649502
2023-01-15 20:00:00,2661.3279999999986,1148.8717924314208,1148.8717924314208
2023-01-15 21:00:00,2391.9660000000003,1099.2363629800875,1099.2363629800875
2023-01-15 22:00:00,1967.1500000000005,1030.753171341007,1030.753171341007
2023-01-15 23:00:00,1520.3200000000004,944.5813462911582,944.5813462911582
2023-01-16 00:00:00,1197.7379999999998,842.1835009660895,842.1835009660895
2023-01-16 01:00:00,1075.1280000000004,725.3009147561423,725.3009147561423
2023-01-16 02:00:00,990.544,595.92393046923,595.92393046923
2023-01-16 03:00:00,985.1759999999999,456.25806989335723,456.25806989335723
2023-01-16 04:00:00,1107.0830000000003,308.6864444791797,308.6864444791797
2023-01-16 05:00:00,1324.9239999999993,316.9517311571027,316.9517311571027
2023-01-16 06:00:00,1794.174999999999,319.7979645703047,319.7979645703047
2023-01-16 07:00:00,2842.9669999999987,317.1726609963988,317.1726609963988
2023-01-16 08:00:00,3584.092999999999,309.11693091568213,309.11693091568213
2023-01-16 09:00:00,3832.1969999999965,457.2128293648758,457.2128293648758
2023-01-16 10:00:00,4093.806999999999,597.5872006253968,597.5872006253968
2023-01-16 11:00:00,4152.834000000001,727.832249595473,727.832249595473
2023-01-16 12:00:00,3883.216000000001,845.7118237345886,845.7118237345886
